Ax,Ay,Az,Gx,Gy,Gz,A3D,G3D,subject,label
7.637775879,2.446961426,6.598655273,61.70654297,14.83154297,19.40917969,10.38583131,66.36556613,11,walking-natural
7.039204102,2.389498535,6.316129395,71.16699219,13.97705078,22.94921875,9.754670069,76.07079181,11,walking-natural
6.828506836,1.704732422,6.009660645,70.37353516,16.6015625,25.14648438,9.25476306,76.55319722,11,walking-natural
7.053569824,0.900251953,5.286585938,57.98339844,25.63476563,22.82714844,8.860659779,67.38170678,11,walking-natural
7.609044434,0.143657227,4.544356934,36.01074219,40.95458984,16.72363281,8.86393674,57.04149259,11,walking-natural
8.403947754,0.014365723,3.414253418,13.48876953,57.12890625,10.68115234,9.071034705,59.66360573,11,walking-natural
9.471799805,0.282525879,2.116549805,-4.455566406,68.11523438,4.8828125,9.709510569,68.43521815,11,walking-natural
10.91316064,1.024754883,1.56586377,-12.51220703,72.38769531,1.342773438,11.07244901,73.47337476,11,walking-natural
12.21565283,1.666423828,1.676000977,-8.911132813,70.43457031,-1.403808594,12.4421912,71.00991242,11,walking-natural
13.20209912,2.293727051,2.308092773,3.112792969,63.23242188,-3.540039063,13.59720182,63.40789015,11,walking-natural
13.84376807,2.571464355,2.877933105,14.34326172,47.97363281,-6.34765625,14.37166804,50.47267916,11,walking-natural
14.38008838,2.355978516,3.184401855,15.50292969,23.01025391,-11.59667969,14.91569615,30.071508,11,walking-natural
13.18294482,1.628115234,3.24665332,5.126953125,-9.216308594,-19.77539063,13.67411976,22.41187334,11,walking-natural
11.62186963,0.713497559,2.978493164,-19.40917969,-42.84667969,-23.07128906,12.0186669,52.39120723,11,walking-natural
10.01290869,-0.545897461,2.772584473,-43.51806641,-66.16210938,-25.20751953,10.40401697,83.10635272,11,walking-natural
8.442256348,-1.345589355,2.88272168,-60.91308594,-78.18603516,-25.20751953,9.021772954,102.2686617,11,walking-natural
7.302575684,-2.001624023,2.710333008,-71.96044922,-85.38818359,-25.08544922,8.04238866,114.4496741,11,walking-natural
6.340072266,-1.877121094,2.504424316,-69.21386719,-88.37890625,-25.02441406,7.070519153,115.011355,11,walking-natural
5.842060547,-1.015177734,2.648081543,-48.76708984,-81.84814453,-21.484375,6.494042895,97.66742642,11,walking-natural
5.674460449,0.445337402,4.041556641,-6.774902344,-68.72558594,-18.06640625,6.980831388,71.38277453,11,walking-natural
5.94740918,2.039932617,4.989694336,45.65429688,-51.08642578,-14.58740234,8.026833161,70.04948272,11,walking-natural
6.249089355,3.438196289,5.832483398,79.40673828,-36.92626953,-9.155273438,9.213586386,88.04997727,11,walking-natural
6.454998047,4.410276855,6.16289502,92.65136719,-22.58300781,-3.90625,9.954838861,95.44384146,11,walking-natural
7.020049805,4.745477051,6.464575195,86.48681641,-10.92529297,1.281738281,10.65792588,87.18356664,11,walking-natural
7.62819873,3.993670898,6.34486084,61.34033203,-7.32421875,3.784179688,10.69561042,61.89184542,11,walking-natural
8.083113281,2.729487305,5.229123047,20.81298828,-9.826660156,3.784179688,10.00652533,23.3251741,11,walking-natural
8.360850586,1.881909668,4.261831055,-20.32470703,-9.27734375,2.624511719,9.571238711,22.49557478,11,walking-natural
8.293810547,1.149257813,3.701567871,-38.02490234,-7.080078125,3.967285156,9.154763329,38.88135872,11,walking-natural
8.063958984,1.015177734,3.198767578,-34.91210938,-8.239746094,5.981445313,8.734422382,36.36655723,11,walking-natural
7.824530273,1.115737793,3.55312207,-19.53125,-10.07080078,6.8359375,8.665611419,23.01349162,11,walking-natural
7.834107422,1.608960938,4.16605957,-0.366210938,-10.00976563,5.920410156,9.017651953,11.63532444,11,walking-natural
7.972976074,2.073452637,4.41506543,11.71875,-8.7890625,5.187988281,9.346676204,15.54001106,11,walking-natural
8.078324707,2.437384277,4.553934082,13.85498047,-9.216308594,5.676269531,9.588455966,17.58183334,11,walking-natural
8.05917041,2.595407227,4.568299805,12.63427734,-11.71875,6.652832031,9.620588832,18.47198526,11,walking-natural
8.212404785,2.461327148,4.592242676,10.00976563,-14.77050781,7.568359375,9.725760458,19.38152142,11,walking-natural
8.389582031,2.183589844,4.716745605,6.286621094,-16.72363281,8.544921875,9.869186409,19.80447397,11,walking-natural
8.676896484,1.752618164,4.745477051,2.868652344,-17.94433594,9.033203125,10.04389145,20.29352402,11,walking-natural
9.050405273,1.479669434,4.577876953,1.953125,-18.37158203,9.27734375,10.24969339,20.67362645,11,walking-natural
9.016885254,1.383897949,4.400699707,2.319335938,-17.76123047,9.765625,10.12845255,20.40117787,11,walking-natural
9.246736816,1.585018066,4.295351074,4.821777344,-15.99121094,10.00976563,10.31816189,19.47212808,11,walking-natural
9.385605469,2.231475586,4.242676758,9.704589844,-12.81738281,9.704589844,10.53894584,18.77880268,11,walking-natural
9.768691406,2.873144531,4.534779785,15.68603516,-10.37597656,8.239746094,11.14659226,20.53304664,11,walking-natural
10.00812012,3.634527832,5.305740234,21.484375,-11.23046875,6.286621094,11.89634987,25.04442857,11,walking-natural
10.15177734,4.003248047,6.076700684,25.14648438,-13.73291016,6.469726563,12.49043111,29.37338693,11,walking-natural
10.00812012,3.58664209,6.636963867,22.15576172,-18.49365234,6.530761719,12.53298684,29.58958944,11,walking-natural
9.371239746,2.75821875,5.91388916,6.469726563,-25.20751953,4.333496094,11.41936907,26.38286548,11,walking-natural
8.336907715,1.853178223,4.917865723,-19.77539063,-31.43310547,0.183105469,9.855135871,37.13677048,11,walking-natural
7.532427246,1.029543457,4.362391113,-37.65869141,-32.34863281,-1.586914063,8.765151235,49.67020616,11,walking-natural
6.914701172,0.512377441,3.821282227,-44.55566406,-30.02929688,-0.549316406,7.916932537,53.73330084,11,walking-natural
6.493306641,0.296891602,3.677625,-41.93115234,-25.51269531,1.281738281,7.468339936,49.09951132,11,walking-natural
6.172472168,0.450125977,4.041556641,-29.47998047,-22.4609375,2.075195313,7.391630817,37.11966322,11,walking-natural
6.062334961,0.809269043,4.755054199,-10.86425781,-22.15576172,2.380371094,7.747087324,24.79064424,11,walking-natural
5.91388916,1.067852051,5.5164375,5.126953125,-24.4140625,3.479003906,8.157541032,25.18800437,11,walking-natural
5.971352051,1.422206543,5.928254883,11.41357422,-27.89306641,5.187988281,8.533693381,30.58117153,11,walking-natural
6.047969238,1.690366699,6.502883789,12.14599609,-32.34863281,7.446289063,9.04006466,35.34694452,11,walking-natural
5.91388916,2.14528125,6.790198242,11.96289063,-36.62109375,10.00976563,9.256517099,39.80465635,11,walking-natural
5.85642627,2.384709961,6.943432617,13.91601563,-41.68701172,12.93945313,9.391263321,45.81366482,11,walking-natural
6.00487207,1.96331543,7.120609863,17.27294922,-43.9453125,16.72363281,9.519253168,50.09216665,11,walking-natural
6.292186523,1.053486328,7.498907227,15.50292969,-42.23632813,19.71435547,9.84556013,49.12131975,11,walking-natural
7.345672852,-0.325623047,7.929878906,3.234863281,-38.20800781,19.65332031,10.81424614,43.08792407,11,walking-natural
8.777456543,-1.666423828,8.322541992,-15.01464844,-33.26416016,14.40429688,12.21005393,39.2355424,11,walking-natural
10.86048633,-2.413441406,8.030438965,-33.44726563,-32.47070313,5.676269531,13.72088965,46.9604746,11,walking-natural
11.90439551,-2.284149902,7.795798828,-39.61181641,-35.94970703,-3.784179688,14.41202458,53.62646222,11,walking-natural
12.07678418,-0.445337402,5.133351563,-22.27783203,-35.33935547,-6.774902344,13.13005483,42.32104851,11,walking-natural
10.36247461,2.130915527,5.597843262,8.239746094,-23.92578125,-3.540039063,11.96902378,25.55128765,11,walking-natural
8.389582031,4.865191406,6.033603516,43.88427734,-35.33935547,6.591796875,11.42188887,56.72875487,11,walking-natural
8.423102051,6.282609375,7.762278809,63.72070313,-14.89257813,16.17431641,13.06418007,67.40716135,11,walking-natural
8.063958984,5.971352051,8.581125,61.88964844,1.586914063,16.84570313,13.203037,64.16092731,11,walking-natural
7.383981445,3.653682129,7.757490234,28.99169922,7.446289063,11.53564453,11.31597233,32.07860563,11,walking-natural
7.000895508,0.986446289,7.278632813,-18.85986328,7.568359375,7.263183594,10.14712323,21.58074008,11,walking-natural
6.766255371,-1.005600586,6.972164063,-43.39599609,12.08496094,5.37109375,9.767523535,45.36636867,11,walking-natural
7.115821289,-2.672024414,6.373592285,-46.75292969,15.56396484,5.920410156,9.919541608,49.62987701,11,walking-natural
7.853261719,-3.562699219,5.645729004,-37.84179688,15.99121094,6.713867188,10.30731785,41.6268715,11,walking-natural
8.571547852,-3.366367676,4.707168457,-21.78955078,15.31982422,5.493164063,10.34220957,27.19662458,11,walking-natural
9.050405273,-1.958526855,3.907476563,-2.563476563,15.38085938,5.187988281,10.05057392,16.43342538,11,walking-natural
9.208428223,0.359143066,3.299327637,22.70507813,19.65332031,6.713867188,9.788242791,30.77092109,11,walking-natural
9.347296875,2.88272168,2.75821875,48.33984375,21.72851563,8.666992188,10.16315964,53.70275262,11,walking-natural
9.390394043,4.865191406,2.839624512,63.72070313,21.05712891,8.056640625,10.95048196,67.59171652,11,walking-natural
9.462222656,5.909100586,3.821282227,66.10107422,15.25878906,4.821777344,11.7920874,68.01053002,11,walking-natural
8.945056641,5.401511719,5.186025879,47.60742188,3.723144531,2.380371094,11.66555749,47.81207577,11,walking-natural
8.49014209,3.634527832,5.152505859,2.807617188,-11.77978516,0.610351563,10.57547266,12.12512192,11,walking-natural
8.068747559,1.652058105,5.080677246,-50.53710938,-19.95849609,-2.807617188,9.677151669,54.40793788,11,walking-natural
7.925090332,0.004788574,4.462951172,-80.01708984,-19.89746094,-4.638671875,9.095329178,82.58426542,11,walking-natural
7.575524414,-0.91940625,3.672836426,-84.35058594,-17.63916016,-2.014160156,8.468979006,86.19871322,11,walking-natural
7.436655762,-1.230663574,3.490870605,-66.04003906,-12.51220703,2.44140625,8.306898298,67.25921906,11,walking-natural
7.561158691,-0.823634766,4.429431152,-32.53173828,-4.699707031,5.554199219,8.801667758,33.33542216,11,walking-natural
7.819741699,-0.028731445,5.291374512,2.685546875,0.610351563,7.385253906,9.441812854,7.882047089,11,walking-natural
8.083113281,0.756594727,5.473340332,21.85058594,5.126953125,7.995605469,9.79114959,23.8256891,11,walking-natural
8.212404785,1.383897949,5.320105957,23.68164063,8.422851563,8.117675781,9.882423452,26.4132768,11,walking-natural
8.638587891,1.642480957,4.946597168,15.13671875,9.155273438,7.385253906,10.08919065,19.16980077,11,walking-natural
8.815765137,1.948949707,4.707168457,2.075195313,9.216308594,6.8359375,10.18202115,11.66090996,11,walking-natural
8.983365234,2.015989746,4.252253906,-10.25390625,9.094238281,6.774902344,10.14133763,15.28878887,11,walking-natural
9.246736816,2.106972656,3.979305176,-20.32470703,10.62011719,7.446289063,10.28476277,24.11074088,11,walking-natural
9.055193848,1.652058105,4.223522461,-31.12792969,9.155273438,7.507324219,10.1273873,33.3035577,11,walking-natural
8.772667969,-0.023942871,4.654494141,-46.81396484,1.953125,5.798339844,9.930991504,47.21210381,11,walking-natural
9.438279785,-2.164435547,4.99448291,-73.30322266,-12.6953125,-1.342773438,10.89544703,74.40656189,11,walking-natural
9.965022949,-4.2905625,5.310528809,-99.18212891,-27.09960938,-13.54980469,12.07941742,103.7067053,11,walking-natural
10.07516016,-6.009660645,5.219545898,-109.8632813,-42.72460938,-19.83642578,12.8401142,119.5358381,11,walking-natural
9.328142578,-6.502883789,4.127750977,-104.0039063,-59.69238281,-17.76123047,12.09710997,121.2248093,11,walking-natural
8.466199219,-5.521226074,2.863567383,-72.81494141,-67.62695313,-12.57324219,10.50525986,100.1673944,11,walking-natural
7.417501465,-3.079053223,3.902687988,-5.798339844,-58.77685547,-7.019042969,8.929214426,59.47778113,11,walking-natural
6.818929688,-0.483645996,6.00487207,80.68847656,-43.09082031,0.732421875,9.098912249,91.47669368,11,walking-natural
6.632175293,1.829235352,8.542816406,145.5078125,-29.96826172,5.065917969,10.96866278,148.6481878,11,walking-natural
6.071912109,3.658470703,10.02727441,172.8515625,-21.72851563,7.202148438,12.28001452,174.3607238,11,walking-natural
5.377568848,4.065499512,10.19487451,153.1982422,-15.38085938,9.094238281,12.2221929,154.2367577,11,walking-natural
4.889134277,2.552310059,9.016885254,94.90966797,-11.10839844,8.728027344,10.56986946,95.95530236,11,walking-natural
5.013637207,0.670400391,7.838895996,26.24511719,-3.662109375,6.103515625,9.32921675,27.19319996,11,walking-natural
5.20996875,-0.584206055,6.857238281,-16.54052734,11.41357422,2.868652344,8.631731456,20.29994797,11,walking-natural
5.286585938,-1.139680664,6.340072266,-27.22167969,24.35302734,1.525878906,8.33326942,36.55705257,11,walking-natural
5.64094043,-0.962503418,6.210780762,-17.51708984,35.40039063,0.549316406,8.445141765,39.5011119,11,walking-natural
5.889946289,-0.311257324,6.081489258,0.122070313,45.53222656,-0.610351563,8.471886449,45.53648083,11,walking-natural
6.16289502,0.598571777,5.60742041,15.68603516,52.12402344,-1.831054688,8.35360562,54.46391723,11,walking-natural
6.392746582,1.561075195,5.358414551,27.03857422,56.39648438,-3.295898438,8.486269565,62.62995204,11,walking-natural
6.52682666,2.26978418,5.253065918,35.46142578,59.5703125,-3.051757813,8.680212441,69.39342963,11,walking-natural
6.804563965,2.695967285,4.86997998,40.10009766,62.19482422,-1.037597656,8.791304531,74.00871976,11,walking-natural
6.895546875,2.729487305,4.558722656,40.28320313,65.06347656,2.380371094,8.705206483,76.56146944,11,walking-natural
6.794986816,2.614561523,4.300139648,34.66796875,67.62695313,6.225585938,8.455706877,76.24979191,11,walking-natural
6.660906738,2.490058594,3.682413574,24.35302734,70.12939453,9.582519531,8.008010996,74.85336732,11,walking-natural
6.569923828,2.121338379,3.399887695,15.31982422,72.14355469,12.57324219,7.695661893,74.81628109,11,walking-natural
6.933855469,1.604172363,3.361579102,10.43701172,68.90869141,14.77050781,7.870955132,71.24259166,11,walking-natural
7.441444336,1.082217773,3.385521973,7.568359375,60.60791016,15.25878906,8.246699227,62.95577401,11,walking-natural
7.972976074,0.88588623,3.687202148,5.065917969,50.72021484,13.97705078,8.828850524,52.85415468,11,walking-natural
8.442256348,1.139680664,4.333659668,8.911132813,42.05322266,10.37597656,9.55778062,44.22151867,11,walking-natural
9.112656738,1.642480957,5.291374512,19.22607422,30.45654297,5.554199219,10.66475038,36.44299752,11,walking-natural
9.754325684,1.843601074,6.047969238,28.99169922,17.45605469,0.244140625,11.62427057,33.84216414,11,walking-natural
10.29543457,2.221898438,6.330495117,31.86035156,8.544921875,-2.9296875,12.28853018,33.11617068,11,walking-natural
10.65457764,2.365555664,6.249089355,25.02441406,5.920410156,-4.455566406,12.57644608,26.09836446,11,walking-natural
10.82217773,2.41822998,5.506860352,10.68115234,9.582519531,-4.028320313,12.38115011,14.90433026,11,walking-natural
10.56359473,2.351189941,4.874768555,-3.173828125,13.24462891,-3.41796875,11.86933006,14.04193328,11,walking-natural
10.09910303,2.528367188,4.467739746,-10.7421875,17.45605469,-3.295898438,11.32895498,20.75985029,11,walking-natural
9.725594238,2.782161621,4.333659668,-12.20703125,24.04785156,-3.356933594,11.00491766,27.17682432,11,walking-natural
9.404759766,2.695967285,4.142116699,-11.10839844,32.2265625,-2.014160156,10.62425887,34.1468108,11,walking-natural
9.222793945,2.509212891,3.720722168,-14.22119141,41.44287109,1.342773438,10.25669786,43.8355665,11,walking-natural
8.858862305,1.886698242,3.46213916,-23.37646484,50.53710938,4.943847656,9.696673613,55.90080645,11,walking-natural
8.79661084,1.307280762,3.241864746,-29.90722656,56.88476563,7.751464844,9.465676536,64.73332965,11,walking-natural
8.787033691,0.675188965,2.930607422,-33.50830078,58.95996094,8.911132813,9.287427044,68.39949929,11,walking-natural
8.940268066,0.402240234,2.274572754,-35.70556641,56.21337891,9.521484375,9.233843811,67.27176306,11,walking-natural
9.002519531,0.363931641,1.891486816,-33.50830078,50.96435547,9.948730469,9.206276475,61.79926365,11,walking-natural
9.165331055,0.507588867,1.987258301,-22.70507813,44.79980469,11.35253906,9.392025093,51.49197234,11,walking-natural
9.347296875,0.52195459,2.715121582,-8.666992188,38.20800781,13.06152344,9.74762949,41.29857151,11,walking-natural
9.926714355,0.526743164,2.844413086,-0.122070313,30.21240234,13.42773438,10.33962292,33.06218697,11,walking-natural
9.366451172,0.545897461,2.968916016,1.586914063,21.97265625,13.97705078,9.8408777,26.08972724,11,walking-natural
8.882805176,0.6129375,2.858778809,1.281738281,13.54980469,15.80810547,9.351606089,20.85991991,11,walking-natural
8.154941895,0.52195459,2.547521484,0.9765625,7.995605469,15.625,8.559519824,17.57907865,11,walking-natural
7.680873047,0.622514648,2.317669922,0.061035156,8.239746094,14.70947266,8.047044744,16.8601817,11,walking-natural
7.834107422,0.545897461,2.121338379,-1.770019531,11.16943359,14.28222656,8.134575567,18.21733272,11,walking-natural
8.45662207,0.440548828,2.174012695,-4.8828125,16.17431641,15.31982422,8.74270389,22.80673986,11,walking-natural
8.676896484,0.536320313,2.154858398,-10.07080078,23.07128906,19.28710938,8.956538773,31.71274185,11,walking-natural
